id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,response_time,service_area,emergency_hours,warranty,inspection_fee,whatsapp,booking_url,contact_url,open_24h,plumbing,electrical,ac_service,painting,locksmith,roofing,pest_control,cleaning,handyman,carpentry,masonry,appliance_repair,waterproofing,solar,approx_price_min,approx_price_max
ChIJQxhJHgoBjj4RJn80UP6hshg,wave-integrated-construction-civil-mep-epoxy-flooring-company,Wave Integrated - Construction Civil MEP & Epoxy Flooring Company,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Fardhan Heights Office No 102, 130, Muscat, Oman",Muscat,Oman,23.58908,58.370324,https://www.google.com/maps/place/?q=place_id:ChIJQxhJHgoBjj4RJn80UP6hshg,https://waveintegrated.com/,+968 9137 9134,https://waveintegrated.com/,https://www.google.com/s2/favicons?domain=waveintegrated.com&sz=128,https://waveintegrated.com/wp-content/uploads/2024/10/about-wave-integrated.jpg,,,,,"Wave Integrated Business LLC offers expert civil engineering services in Oman, specializing in structural work, infrastructure development.","Wave Integrated Business LLC offers expert civil engineering services in Oman, specializing in structural work, infrastructure development. From construction, MEP (mechanical, electrical, plumbing) maintenance and infrastructure projects, we provide high-quality, efficient solutions customized to meet your project’s unique requirements.",,,,,,5,,,,,,27,Google,,10/4/2025,electrical;masonry;painting;plumbing;roofing;solar;waterproofing,,,,,,,,https://waveintegrated.com/contact/,,Yes,Yes,,Yes,,Yes,,,,,Yes,,Yes,Yes,,
ChIJUbGunu3_kT4Riq23Y53rk5U,building-construction-and-maintenance-oman-alkhuwair,"building construction and maintenance, oman, alkhuwair",Home Maintenance and Repair,,home repair;maintenance;services,,"Muscat, Oman",Muscat,Oman,23.589209,58.426801,https://www.google.com/maps/place/?q=place_id:ChIJUbGunu3_kT4Riq23Y53rk5U,https://www.google.com/maps/place/?q=place_id:ChIJUbGunu3_kT4Riq23Y53rk5U,+968 9788 2004,https://www.google.com/maps/place/?q=place_id:ChIJUbGunu3_kT4Riq23Y53rk5U,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X_fIe1Z34EcAdqAoVwJ26g&cb_client=search.gws-prod.gps&w=900&h=900&yaw=196.24817&pitch=0&thumbfov=100,,,,,★★★★★ · Electrician,★★★★★ · Electrician,,,,,,4.7,,,,,,3,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJO9lZEAD_kT4Rlbym5we-5Fk,interior-designing-company-muscat,interior designing company muscat,Home Maintenance and Repair,,home repair;maintenance;services,,"HCWR+726, Muscat, Oman",Muscat,Oman,23.595651,58.440031,https://www.google.com/maps/place/?q=place_id:ChIJO9lZEAD_kT4Rlbym5we-5Fk,https://www.google.com/maps/place/?q=place_id:ChIJO9lZEAD_kT4Rlbym5we-5Fk,+968 9379 9484,https://www.google.com/maps/place/?q=place_id:ChIJO9lZEAD_kT4Rlbym5we-5Fk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCr1RJGWoDG9YjQxflxgnbnp8GqHPKkZwMJ67MQWRvCSOmetDUMxudrarFCfUlz6I5jDqIy6f67OwmA-rmJzNqu7AsAHXFOabGAFjt1tmIi6kF2a1XFhcHBR_Nfn6nrUgzP3m7=w900-h900-p-k-no,,,,,Interior designer,Interior designer,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJrb8Qy2xDjD4RfPrhxOou4RY,key-maker,key maker صانع مفاتيح,Home Maintenance and Repair,,home repair;maintenance;services,,"al khadra 315, Oman",Muscat,Oman,23.856876,57.329226,https://www.google.com/maps/place/?q=place_id:ChIJrb8Qy2xDjD4RfPrhxOou4RY,https://www.google.com/maps/place/?q=place_id:ChIJrb8Qy2xDjD4RfPrhxOou4RY,+968 7843 3229,https://www.google.com/maps/place/?q=place_id:ChIJrb8Qy2xDjD4RfPrhxOou4RY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOj1JXmBmBlqXc_oswrUuquyCfXtKH_zrQV_1Zo=w900-h900-p-k-no,,,,,★★★★★ · Locksmith,★★★★★ · Locksmith,,,,,,4.5,,,,,,4,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJFxBoc-3_kT4RTHjC6WXTHWM,key-making-ghala,key making ghala,Home Maintenance and Repair,,home repair;maintenance;services,,"Net Grand Masjid Signal، Muscat 131, Oman",Muscat,Oman,23.582447,58.380478,https://www.google.com/maps/place/?q=place_id:ChIJFxBoc-3_kT4RTHjC6WXTHWM,https://www.google.com/maps/place/?q=place_id:ChIJFxBoc-3_kT4RTHjC6WXTHWM,+968 9161 9988,https://www.google.com/maps/place/?q=place_id:ChIJFxBoc-3_kT4RTHjC6WXTHWM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUHl0bday4dI6ZXEtJpCW6ecA6nBMV39Vo4h6ZdqmTwQe4tCu1dp9KCa99fPm93Xf-gpANc4QJVU4nVNH0guYSoVD0ZvQ08eyV5OBPlgpyCHY79-0i1VnOYXIAVNmrhclN0jXA=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4.4,,,,,,92,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJB4wtUDXljT4RYVOy8ACaAss,key-making,key making صانع مفاتيح,Home Maintenance and Repair,,home repair;maintenance;services,,"al sharadi, Sib 121, Oman",Muscat,Oman,23.672128,58.152641,https://www.google.com/maps/place/?q=place_id:ChIJB4wtUDXljT4RYVOy8ACaAss,https://www.instagram.com/_key.maker_/,+968 7943 7677,https://www.instagram.com/_key.maker_/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/05/11/3009009.jpeg,,,,,"Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.","Welcome back to Instagram. Sign in to check out what your friends, family & interests have been capturing & sharing around the world.",,,,,,4.1,,,,,,14,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJW5NE8hH5kT4RLhpfCKu4PR8,leader-international,leader international,Home Maintenance and Repair,,home repair;maintenance;services,,"al mabela street, Muscat 112, Oman",Muscat,Oman,23.599831,58.545117,https://www.google.com/maps/place/?q=place_id:ChIJW5NE8hH5kT4RLhpfCKu4PR8,https://www.google.com/maps/place/?q=place_id:ChIJW5NE8hH5kT4RLhpfCKu4PR8,+968 7265 1638,https://www.google.com/maps/place/?q=place_id:ChIJW5NE8hH5kT4RLhpfCKu4PR8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMW9wzJ9gkMHYU00rna9Ufnj7aqyeQ9C1sPanpG=w900-h900-p-k-no,,,,,Electrical installation service,Electrical installation service,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJKSnZH4HljT4Rcr7n6p-u7_c,printer-ripair-and-used-printer-sale,printer Ripair and used printer sale,Home Maintenance and Repair,,home repair;maintenance;services,,"Ooredoo, Sib 112, Oman",Muscat,Oman,23.679067,58.188972,https://www.google.com/maps/place/?q=place_id:ChIJKSnZH4HljT4Rcr7n6p-u7_c,https://www.google.com/maps/place/?q=place_id:ChIJKSnZH4HljT4Rcr7n6p-u7_c,+968 9495 1299,https://www.google.com/maps/place/?q=place_id:ChIJKSnZH4HljT4Rcr7n6p-u7_c,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPJcJ695ATCoRl3fTO5r8GLI8kK4RPEODAtxLnh=w900-h900-p-k-no,,,,,Painter,Painter,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJmQ-emtj_kT4RErhfP6a9aRs,,اصفهان للديكور,Home Maintenance and Repair,,home repair;maintenance;services,,"HCPJ+X4M, Muscat, Oman",Muscat,Oman,23.587458,58.430286,https://www.google.com/maps/place/?q=place_id:ChIJmQ-emtj_kT4RErhfP6a9aRs,https://www.google.com/maps/place/?q=place_id:ChIJmQ-emtj_kT4RErhfP6a9aRs,+968 9453 1912,https://www.google.com/maps/place/?q=place_id:ChIJmQ-emtj_kT4RErhfP6a9aRs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3nxi5N9t_pZLLyrwpNe_w-m25Y5o0Ro-PuwBkNwpOjW1VgulCGkPO2_5IUNtOqDYWqXiu6U3e3a8CZBWSIlirLkPbJgkAyHEpoke1xPK6tKjduscDRewlmsMB2SBCZP94eaMc=w900-h900-p-k-no,,,,,★★★★★ · Painter,★★★★★ · Painter,,,,,,5,,,,,,5,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJzYua8WP5kT4R-htQvHp_52U,crown-key-copy-lock-repair-24-hours-available-in-muscat,التاج نسخ المفتاح وإصلاح القفل متاح على مدار ٢٤ ساعة في مسقط Crown key copy & lock repair 24 hours available in Muscat,Home Maintenance and Repair,,home repair;maintenance;services,,"OM, مسقط 112, Oman",Muscat,Oman,23.587686,58.551046,https://www.google.com/maps/place/?q=place_id:ChIJzYua8WP5kT4R-htQvHp_52U,https://www.google.com/maps/place/?q=place_id:ChIJzYua8WP5kT4R-htQvHp_52U,+968 7640 8986,https://www.google.com/maps/place/?q=place_id:ChIJzYua8WP5kT4R-htQvHp_52U,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipO76Y4zRTVpvr9Kj7EHHl71QVFCqWYTpLIsVyDK=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.6,,,,,,16,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJaxsCkF79jT4RGzEr_tG5H58,crown-key-copy-lock-repair-24-hours-available-in-muscat,التاج نسخ المفتاح وإصلاح القفل متاح على مدار ٢٤ ساعة في مسقط Crown key copy & lock repair 24 hours available in Muscat,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Hail South, Seeb 121, Oman",Muscat,Oman,23.633171,58.232245,https://www.google.com/maps/place/?q=place_id:ChIJaxsCkF79jT4RGzEr_tG5H58,https://www.google.com/maps/place/?q=place_id:ChIJaxsCkF79jT4RGzEr_tG5H58,+968 7640 8986,https://www.google.com/maps/place/?q=place_id:ChIJaxsCkF79jT4RGzEr_tG5H58,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipM7ZL6QGW6INivINFcx5tjdw0HlHY0g7z6M3GfH=w900-h900-p-k-no,,,,,★★★★☆ · Emergency locksmith service,★★★★☆ · Emergency locksmith service,,,,,,3.8,,,,,,10,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJo1OX8Q7_kT4R5p7vLUfXmGQ,,القيادة للمشاريع المتقدمة,Home Maintenance and Repair,,home repair;maintenance;services,,"First Floor Ghala Height & Riyada Building, 2 شارع الجامع الأكبر، مسقط 114, Oman",Muscat,Oman,23.583492,58.372192,https://www.google.com/maps/place/?q=place_id:ChIJo1OX8Q7_kT4R5p7vLUfXmGQ,https://www.alqidaoman.com/about/,+968 9546 9649,https://www.alqidaoman.com/about/,https://www.google.com/s2/favicons?domain=www.alqidaoman.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,,,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ1bhXdwDnjT4RCTnpArRqq7g,alajeeb-key,المفتاح العجيب Alajeeb Key,Home Maintenance and Repair,,home repair;maintenance;services,,"M35V+3G9, Seeb, Oman",Muscat,Oman,23.657661,58.093851,https://www.google.com/maps/place/?q=place_id:ChIJ1bhXdwDnjT4RCTnpArRqq7g,https://www.google.com/maps/place/?q=place_id:ChIJ1bhXdwDnjT4RCTnpArRqq7g,+968 9880 5054,https://www.google.com/maps/place/?q=place_id:ChIJ1bhXdwDnjT4RCTnpArRqq7g,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3Lr0Z51Rh4vQa1it6cYCh2YFAy-VMudqgQGUvFWNO3V04Qt6FNR1c52GH4UqoVHPv7CHSbUOBqUQ1gLR-riv7DTNAhHYHwyLx1GT8fgfmA_oE-ZyCyuc3a11pHgyuhbobgSka=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJUeMbKIfljT4RlrhN-zCWnp4,diamond-key,المفتاح الماسي Diamond Key,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Khair St, Sib 522, Oman",Muscat,Oman,23.650615,58.121605,https://www.google.com/maps/place/?q=place_id:ChIJUeMbKIfljT4RlrhN-zCWnp4,https://www.google.com/maps/place/?q=place_id:ChIJUeMbKIfljT4RlrhN-zCWnp4,,https://www.google.com/maps/place/?q=place_id:ChIJUeMbKIfljT4RlrhN-zCWnp4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPH7iWS6kPSChq5fMP4ZUk1nsqQXdXEfURL-rTq=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4,,,,,,50,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJoVxIsK35kT4RYpuLwZQ4lrE,,حاتم بن محمود,Home Maintenance and Repair,,home repair;maintenance;services,,"Muscat, Oman",Muscat,Oman,23.607011,58.511538,https://www.google.com/maps/place/?q=place_id:ChIJoVxIsK35kT4RYpuLwZQ4lrE,https://www.google.com/maps/place/?q=place_id:ChIJoVxIsK35kT4RYpuLwZQ4lrE,+968 9393 9322,https://www.google.com/maps/place/?q=place_id:ChIJoVxIsK35kT4RYpuLwZQ4lrE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0H6m_79o9j3Q8bm_dqALjw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=305.7384&pitch=0&thumbfov=100,,,,,Roofing contractor,Roofing contractor,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJXVRZvIVBXj4R0G5pWb-JztA,,سباك في ابوظبي,Home Maintenance and Repair,,home repair;maintenance;services,,Al Bees 6 St - Musaffah - M14 - Abu Dhabi - United Arab Emirates,Muscat,Oman,24.379493,54.496649,https://www.google.com/maps/place/?q=place_id:ChIJXVRZvIVBXj4R0G5pWb-JztA,https://www.google.com/maps/place/?q=place_id:ChIJXVRZvIVBXj4R0G5pWb-JztA,+971 55 215 5484,https://www.google.com/maps/place/?q=place_id:ChIJXVRZvIVBXj4R0G5pWb-JztA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNT6RSMfsoWqoQnDW8mS15x3J_KQBxbwTOedgFm=w900-h900-p-k-no,,,,,★★★★★ · Plumber,★★★★★ · Plumber,,,,,,4.8,,,,,,89,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJG0IBccLljT4RGmcUQ-o-Nr8,a-to-z-key-maker,صانع المفاتيح من الألف إلى الياء A to Z Key Maker,Home Maintenance and Repair,,home repair;maintenance;services,,"Al Khair Street Mabellah, السيب‎ 118, Oman",Muscat,Oman,23.637017,58.11398,https://www.google.com/maps/place/?q=place_id:ChIJG0IBccLljT4RGmcUQ-o-Nr8,https://www.google.com/maps/place/?q=place_id:ChIJG0IBccLljT4RGmcUQ-o-Nr8,+968 9405 2303,https://www.google.com/maps/place/?q=place_id:ChIJG0IBccLljT4RGmcUQ-o-Nr8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPMdj28t69NYbmbqiWO9w3uDB8LRKXOXzXJens-=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.9,,,,,,27,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJyWzUc4I1jD4Rzm5buR6bFJ0,key-maker,صانع مفاتيح KEY MAKER,Home Maintenance and Repair,,home repair;maintenance;services,,"PJVC+PFC al tarif, Al-Musannah 315, Oman",Muscat,Oman,23.744312,57.621144,https://www.google.com/maps/place/?q=place_id:ChIJyWzUc4I1jD4Rzm5buR6bFJ0,https://www.google.com/maps/place/?q=place_id:ChIJyWzUc4I1jD4Rzm5buR6bFJ0,+968 7996 7283,https://www.google.com/maps/place/?q=place_id:ChIJyWzUc4I1jD4Rzm5buR6bFJ0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cQhW2gKjLKKWz9DlAe-vpw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=198.59993&pitch=0&thumbfov=100,,,,,★★★★☆ · Locksmith,★★★★☆ · Locksmith,,,,,,4.4,,,,,,5,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJc8kiENpFjD4RkUuPl2VXzyo,key-maker,صانع مفاتيح KEY MAKER,Home Maintenance and Repair,,home repair;maintenance;services,,"Suwaiq main road Suwaiq OM, As Suwayq 326, Oman",Muscat,Oman,23.825232,57.422211,https://www.google.com/maps/place/?q=place_id:ChIJc8kiENpFjD4RkUuPl2VXzyo,https://www.google.com/maps/place/?q=place_id:ChIJc8kiENpFjD4RkUuPl2VXzyo,+968 9212 9077,https://www.google.com/maps/place/?q=place_id:ChIJc8kiENpFjD4RkUuPl2VXzyo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npr6f0hoN3F-fanFsxxDqw43jRrH1m1JGJVG4MH3r95wzbUQkyg-az8CjWfVbiSTJi-Q7tw52f8vigJTfNq1XQfxOemo6r_ZUZ4TCa0y9W8A55XUCEMWeXuJboWav0mZDDEGY82XQ=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4.2,,,,,,27,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJzUN_z-j_kT4RH46_23J136M,mijjan-international,مجن العالمية Mijjan International,Home Maintenance and Repair,,home repair;maintenance;services,,"HCG5+9R3, Unnamed Road, Muscat, Oman",Muscat,Oman,23.575896,58.409546,https://www.google.com/maps/place/?q=place_id:ChIJzUN_z-j_kT4RH46_23J136M,https://www.google.com/maps/place/?q=place_id:ChIJzUN_z-j_kT4RH46_23J136M,+968 9534 6144,https://www.google.com/maps/place/?q=place_id:ChIJzUN_z-j_kT4RH46_23J136M,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E4voPDT6LgmwF4i6Ogqh7w&cb_client=search.gws-prod.gps&w=900&h=900&yaw=72.83162&pitch=0&thumbfov=100,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJVZiHSAD_kT4R5lvp-ajgIXI,,منزل اسلم الرئيسي,Home Maintenance and Repair,,home repair;maintenance;services,,"HCQM+V3W، Way 3932، Muscat, Oman",Muscat,Oman,23.589153,58.432493,https://www.google.com/maps/place/?q=place_id:ChIJVZiHSAD_kT4R5lvp-ajgIXI,https://www.google.com/maps/place/?q=place_id:ChIJVZiHSAD_kT4R5lvp-ajgIXI,,https://www.google.com/maps/place/?q=place_id:ChIJVZiHSAD_kT4R5lvp-ajgIXI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EEgeyk6ChB7JPpG3C0Vo5g&cb_client=search.gws-prod.gps&w=900&h=900&yaw=319.7343&pitch=0&thumbfov=100,,,,,★★★★★ · Home builder,★★★★★ · Home builder,,,,,,5,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJn8KKSNzljT4Rql6zdEXeaqM,star-keys,نجم المفاتيح نسخ وبرمجه المفاتيح Star keys,Home Maintenance and Repair,,home repair;maintenance;services,,"المعبيله الجنوبيه المعبيله الجنوبيه مقابل زمزم هايبر ماركت الشارع العام المعبيله، Sib 312, Oman",Muscat,Oman,23.675258,58.126377,https://www.google.com/maps/place/?q=place_id:ChIJn8KKSNzljT4Rql6zdEXeaqM,https://www.google.com/maps/place/?q=place_id:ChIJn8KKSNzljT4Rql6zdEXeaqM,+968 9707 9060,https://www.google.com/maps/place/?q=place_id:ChIJn8KKSNzljT4Rql6zdEXeaqM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPSJaPpq8Ra7l8eenHWeyykjoco0-tQf7porLQ_=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.5,,,,,,60,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJD2mOjY7ljT4RKcAUBSbEGZ4,,نسخ المفاتيح,Home Maintenance and Repair,,home repair;maintenance;services,,"121 سوق, Sib 121, Oman",Muscat,Oman,23.67293,58.15962,https://www.google.com/maps/place/?q=place_id:ChIJD2mOjY7ljT4RKcAUBSbEGZ4,https://www.google.com/maps/place/?q=place_id:ChIJD2mOjY7ljT4RKcAUBSbEGZ4,+968 7851 4831,https://www.google.com/maps/place/?q=place_id:ChIJD2mOjY7ljT4RKcAUBSbEGZ4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMiLlu2jgTXPkJKI-ZRZwyvJJltYI6TXyu262pw=w900-h900-p-k-no,,,,,★★★★☆ · Key duplication service,★★★★☆ · Key duplication service,,,,,,4,,,,,,4,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhQ_7tQPFjT4RUT_zUt-5lYY,key-maker-barka,نسخ المفاتيح بركاء Key maker barka,Home Maintenance and Repair,,home repair;maintenance;services,,"souq rod, Barka 320, Oman",Muscat,Oman,23.672738,57.886598,https://www.google.com/maps/place/?q=place_id:ChIJhQ_7tQPFjT4RUT_zUt-5lYY,https://www.google.com/maps/place/?q=place_id:ChIJhQ_7tQPFjT4RUT_zUt-5lYY,+968 9779 7259,https://www.google.com/maps/place/?q=place_id:ChIJhQ_7tQPFjT4RUT_zUt-5lYY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNXXLczc00HIyq5QqQVXcPLVTi2oQDQwKInlmwU=w900-h900-p-k-no,,,,,★★★★☆ · Locksmith,★★★★☆ · Locksmith,,,,,,4.2,,,,,,5,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,
